Date,Number of Orders,Status of Order, Total CBV ,Service,,,,Data Dictionary
2016-03-18,40,No Driver Found,"  28,443,870 ",GO-BOX,,,,
2016-03-18,10,No Driver Found,"  946,400 ",GO-CLEAN,,,,
2016-03-18,180,No Driver Found,"  2,912,000 ",GO-FOOD,,,,
2016-03-18,20,No Driver Found,"  3,193,190 ",GO-GLAM,,,,
2016-03-18,80,No Driver Found,"  1,774,500 ",GO-KILAT,,,,
2016-03-18,20,No Driver Found,"  327,600 ",GO-MART,,,,
2016-03-18,10,No Driver Found,"  782,600 ",GO-MASSAGE,,,,
2016-03-18,20410,No Driver Found,"  556,292,100 ",GO-RIDE,,,,
2016-03-18,3350,No Driver Found,"  126,060,480 ",GO-SEND,,,,
2016-03-18,150,No Driver Found,"  7,016,100 ",GO-SHOP,,,,
2016-03-18,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-18,0,Other,"  72,800 ",GO-FOOD,,,,
2016-03-18,10,Other,"  325,780 ",GO-RIDE,,,,
2016-03-18,0,Other,"  105,560 ",GO-SEND,,,,
2016-03-19,380,Cancelled,"  183,354,353 ",GO-BOX,,,,
2016-03-19,30,Cancelled,"  4,295,200 ",GO-CLEAN,,,,
2016-03-19,13300,Cancelled,"  220,429,300 ",GO-FOOD,,,,
2016-03-19,40,Cancelled,"  5,635,630 ",GO-GLAM,,,,
2016-03-19,20,Cancelled,"  354,900 ",GO-KILAT,,,,
2016-03-19,550,Cancelled,"  7,644,000 ",GO-MART,,,,
2016-03-19,140,Cancelled,"  20,111,000 ",GO-MASSAGE,,,,
2016-03-19,44040,Cancelled,"  1,024,077,600 ",GO-RIDE,,,,
2016-03-19,4370,Cancelled,"  168,499,240 ",GO-SEND,,,,
2016-03-19,3020,Cancelled,"  89,895,260 ",GO-SHOP,,,,
2016-03-19,180,Cancelled,  -   ,GO-TIX,,,,
2016-03-19,950,Completed,"  329,139,083 ",GO-BOX,,,,
2016-03-19,260,Completed,"  36,946,000 ",GO-CLEAN,,,,
2016-03-19,79430,Completed,"  1,283,145,500 ",GO-FOOD,,,,
2016-03-19,170,Completed,"  21,324,030 ",GO-GLAM,,,,
2016-03-19,270,Completed,"  5,651,100 ",GO-KILAT,,,,
2016-03-19,2090,Completed,"  29,283,800 ",GO-MART,,,,
2016-03-19,660,Completed,"  101,037,300 ",GO-MASSAGE,,,,
2016-03-19,274680,Completed,"  5,785,874,640 ",GO-RIDE,,,,
2016-03-19,29170,Completed,"  1,095,021,200 ",GO-SEND,,,,
2016-03-19,13040,Completed,"  336,432,460 ",GO-SHOP,,,,
2016-03-19,30,Completed,"  9,100 ",GO-TIX,,,,
2016-03-19,20,Failed/Timeout,"  222,677 ",GO-TIX,,,,
2016-03-19,50,No Driver Found,"  36,737,610 ",GO-BOX,,,,
2016-03-19,30,No Driver Found,"  4,186,000 ",GO-CLEAN,,,,
2016-03-19,130,No Driver Found,"  2,147,600 ",GO-FOOD,,,,
2016-03-19,60,No Driver Found,"  8,918,000 ",GO-GLAM,,,,
2016-03-19,10,No Driver Found,"  218,400 ",GO-KILAT,,,,
2016-03-19,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-19,20,No Driver Found,"  2,711,800 ",GO-MASSAGE,,,,
2016-03-19,1350,No Driver Found,"  35,016,800 ",GO-RIDE,,,,
2016-03-19,390,No Driver Found,"  15,300,740 ",GO-SEND,,,,
2016-03-19,100,No Driver Found,"  4,586,400 ",GO-SHOP,,,,
2016-03-19,0,Other,"  182,000 ",GO-CLEAN,,,,
2016-03-19,10,Other,"  118,300 ",GO-FOOD,,,,
2016-03-19,0,Other,"  127,400 ",GO-GLAM,,,,
2016-03-19,0,Other,"  382,200 ",GO-MASSAGE,,,,
2016-03-19,220,Other,"  5,030,480 ",GO-RIDE,,,,
2016-03-19,20,Other,"  691,600 ",GO-SEND,,,,
2016-03-19,10,Other,"  271,180 ",GO-SHOP,,,,
2016-03-20,310,Cancelled,"  115,754,053 ",GO-BOX,,,,
2016-03-20,40,Cancelled,"  5,278,000 ",GO-CLEAN,,,,
2016-03-20,15120,Cancelled,"  255,054,800 ",GO-FOOD,,,,
2016-03-20,20,Cancelled,"  2,460,640 ",GO-GLAM,,,,
2016-03-20,0,Cancelled,"  81,900 ",GO-KILAT,,,,
2016-03-20,610,Cancelled,"  8,590,400 ",GO-MART,,,,
2016-03-20,240,Cancelled,"  36,582,000 ",GO-MASSAGE,,,,
2016-03-20,32750,Cancelled,"  790,298,600 ",GO-RIDE,,,,
2016-03-20,2740,Cancelled,"  104,031,200 ",GO-SEND,,,,
2016-03-20,3050,Cancelled,"  84,646,380 ",GO-SHOP,,,,
2016-03-20,160,Cancelled,  -   ,GO-TIX,,,,
2016-03-20,860,Completed,"  266,998,368 ",GO-BOX,,,,
2016-03-20,260,Completed,"  34,689,200 ",GO-CLEAN,,,,
2016-03-20,81680,Completed,"  1,323,731,500 ",GO-FOOD,,,,
2016-03-20,160,Completed,"  19,752,460 ",GO-GLAM,,,,
2016-03-20,110,Completed,"  2,238,600 ",GO-KILAT,,,,
2016-03-20,2220,Completed,"  31,049,200 ",GO-MART,,,,
2016-03-20,820,Completed,"  124,961,200 ",GO-MASSAGE,,,,
2016-03-20,194320,Completed,"  4,130,651,980 ",GO-RIDE,,,,
2016-03-20,19910,Completed,"  738,275,720 ",GO-SEND,,,,
2016-03-20,11510,Completed,"  284,043,760 ",GO-SHOP,,,,
2016-03-20,10,Completed,"  4,550 ",GO-TIX,,,,
2016-03-20,20,Failed/Timeout,"  505,005 ",GO-TIX,,,,
2016-03-20,30,No Driver Found,"  25,034,373 ",GO-BOX,,,,
2016-03-20,20,No Driver Found,"  2,511,600 ",GO-CLEAN,,,,
2016-03-20,1610,No Driver Found,"  33,133,100 ",GO-FOOD,,,,
2016-03-20,40,No Driver Found,"  5,721,170 ",GO-GLAM,,,,
2016-03-20,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-20,70,No Driver Found,"  9,982,700 ",GO-MASSAGE,,,,
2016-03-20,2180,No Driver Found,"  59,985,380 ",GO-RIDE,,,,
2016-03-20,330,No Driver Found,"  10,035,480 ",GO-SEND,,,,
2016-03-20,290,No Driver Found,"  8,774,220 ",GO-SHOP,,,,
2016-03-20,0,Other,"  436,800 ",GO-CLEAN,,,,
2016-03-20,10,Other,"  1,547,000 ",GO-MASSAGE,,,,
2016-03-21,340,Cancelled,"  108,894,695 ",GO-BOX,,,,
2016-03-21,10,Cancelled,"  1,747,200 ",GO-CLEAN,,,,
2016-03-21,13040,Cancelled,"  218,582,000 ",GO-FOOD,,,,
2016-03-21,10,Cancelled,"  1,670,760 ",GO-GLAM,,,,
2016-03-21,30,Cancelled,"  546,000 ",GO-KILAT,,,,
2016-03-21,590,Cancelled,"  8,262,800 ",GO-MART,,,,
2016-03-21,90,Cancelled,"  13,886,600 ",GO-MASSAGE,,,,
2016-03-21,72370,Cancelled,"  1,871,253,020 ",GO-RIDE,,,,
2016-03-21,6030,Cancelled,"  227,823,960 ",GO-SEND,,,,
2016-03-21,3060,Cancelled,"  89,605,880 ",GO-SHOP,,,,
2016-03-21,130,Cancelled,  -   ,GO-TIX,,,,
2016-03-21,680,Completed,"  247,594,347 ",GO-BOX,,,,
2016-03-21,150,Completed,"  20,493,200 ",GO-CLEAN,,,,
2016-03-21,62590,Completed,"  1,015,714,700 ",GO-FOOD,,,,
2016-03-21,70,Completed,"  9,657,830 ",GO-GLAM,,,,
2016-03-21,470,Completed,"  9,828,000 ",GO-KILAT,,,,
2016-03-21,1820,Completed,"  25,443,600 ",GO-MART,,,,
2016-03-21,470,Completed,"  69,897,100 ",GO-MASSAGE,,,,
2016-03-21,366100,Completed,"  8,549,504,600 ",GO-RIDE,,,,
2016-03-21,40400,Completed,"  1,485,667,820 ",GO-SEND,,,,
2016-03-21,12070,Completed,"  309,208,900 ",GO-SHOP,,,,
2016-03-21,10,Completed,"  9,009 ",GO-TIX,,,,
2016-03-21,40,Failed/Timeout,"  864,500 ",GO-TIX,,,,
2016-03-21,30,No Driver Found,"  32,042,010 ",GO-BOX,,,,
2016-03-21,10,No Driver Found,"  1,128,400 ",GO-CLEAN,,,,
2016-03-21,170,No Driver Found,"  2,675,400 ",GO-FOOD,,,,
2016-03-21,30,No Driver Found,"  5,322,590 ",GO-GLAM,,,,
2016-03-21,30,No Driver Found,"  682,500 ",GO-KILAT,,,,
2016-03-21,10,No Driver Found,"  182,000 ",GO-MART,,,,
2016-03-21,90,No Driver Found,"  11,456,900 ",GO-MASSAGE,,,,
2016-03-21,22360,No Driver Found,"  621,546,380 ",GO-RIDE,,,,
2016-03-21,2090,No Driver Found,"  76,749,400 ",GO-SEND,,,,
2016-03-21,180,No Driver Found,"  7,243,600 ",GO-SHOP,,,,
2016-03-21,0,Other,"  27,300 ",GO-FOOD,,,,
2016-03-21,10,Other,"  278,460 ",GO-RIDE,,,,
2016-03-21,0,Other,"  40,040 ",GO-SEND,,,,
2016-03-22,330,Cancelled,"  138,929,973 ",GO-BOX,,,,
2016-03-22,20,Cancelled,"  2,111,200 ",GO-CLEAN,,,,
2016-03-22,13480,Cancelled,"  224,660,800 ",GO-FOOD,,,,
2016-03-22,20,Cancelled,"  3,814,720 ",GO-GLAM,,,,
2016-03-22,20,Cancelled,"  409,500 ",GO-KILAT,,,,
2016-03-22,490,Cancelled,"  6,897,800 ",GO-MART,,,,
2016-03-22,110,Cancelled,"  15,961,400 ",GO-MASSAGE,,,,
2016-03-22,107930,Cancelled,"  2,661,322,300 ",GO-RIDE,,,,
2016-03-22,6870,Cancelled,"  260,922,480 ",GO-SEND,,,,
2016-03-22,3300,Cancelled,"  96,745,740 ",GO-SHOP,,,,
2016-03-22,200,Cancelled,  -   ,GO-TIX,,,,
2016-03-22,600,Completed,"  198,773,302 ",GO-BOX,,,,
2016-03-22,140,Completed,"  19,692,400 ",GO-CLEAN,,,,
2016-03-22,60270,Completed,"  986,970,894 ",GO-FOOD,,,,
2016-03-22,80,Completed,"  12,559,820 ",GO-GLAM,,,,
2016-03-22,290,Completed,"  6,142,500 ",GO-KILAT,,,,
2016-03-22,1740,Completed,"  24,297,000 ",GO-MART,,,,
2016-03-22,440,Completed,"  66,757,600 ",GO-MASSAGE,,,,
2016-03-22,337160,Completed,"  7,750,925,000 ",GO-RIDE,,,,
2016-03-22,31410,Completed,"  1,145,406,080 ",GO-SEND,,,,
2016-03-22,11360,Completed,"  287,738,360 ",GO-SHOP,,,,
2016-03-22,20,Completed,  -   ,GO-TIX,,,,
2016-03-22,30,Failed/Timeout,"  675,220 ",GO-TIX,,,,
2016-03-22,10,No Driver Found,"  10,383,100 ",GO-BOX,,,,
2016-03-22,10,No Driver Found,"  728,000 ",GO-CLEAN,,,,
2016-03-22,940,No Driver Found,"  13,568,100 ",GO-FOOD,,,,
2016-03-22,10,No Driver Found,"  1,184,820 ",GO-GLAM,,,,
2016-03-22,150,No Driver Found,"  3,194,100 ",GO-KILAT,,,,
2016-03-22,60,No Driver Found,"  891,800 ",GO-MART,,,,
2016-03-22,60,No Driver Found,"  8,035,300 ",GO-MASSAGE,,,,
2016-03-22,66730,No Driver Found,"  1,706,914,300 ",GO-RIDE,,,,
2016-03-22,6510,No Driver Found,"  249,014,220 ",GO-SEND,,,,
2016-03-22,520,No Driver Found,"  22,293,180 ",GO-SHOP,,,,
2016-03-22,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-22,0,Other,"  18,200 ",GO-FOOD,,,,
2016-03-22,0,Other,"  218,400 ",GO-MASSAGE,,,,
2016-03-22,10,Other,"  311,220 ",GO-RIDE,,,,
2016-03-23,390,Cancelled,"  204,679,930 ",GO-BOX,,,,
2016-03-23,10,Cancelled,"  2,184,000 ",GO-CLEAN,,,,
2016-03-23,12720,Cancelled,"  214,851,000 ",GO-FOOD,,,,
2016-03-23,10,Cancelled,"  1,037,400 ",GO-GLAM,,,,
2016-03-23,30,Cancelled,"  546,000 ",GO-KILAT,,,,
2016-03-23,480,Cancelled,"  6,788,600 ",GO-MART,,,,
2016-03-23,80,Cancelled,"  11,911,900 ",GO-MASSAGE,,,,
2016-03-23,67410,Cancelled,"  1,708,767,060 ",GO-RIDE,,,,
2016-03-23,6540,Cancelled,"  251,063,540 ",GO-SEND,,,,
2016-03-23,3470,Cancelled,"  103,381,460 ",GO-SHOP,,,,
2016-03-23,230,Cancelled,  -   ,GO-TIX,,,,
2016-03-23,750,Completed,"  269,699,339 ",GO-BOX,,,,
2016-03-23,170,Completed,"  23,004,800 ",GO-CLEAN,,,,
2016-03-23,64000,Completed,"  1,051,614,200 ",GO-FOOD,,,,
2016-03-23,80,Completed,"  10,096,450 ",GO-GLAM,,,,
2016-03-23,440,Completed,"  9,309,300 ",GO-KILAT,,,,
2016-03-23,1760,Completed,"  24,570,000 ",GO-MART,,,,
2016-03-23,520,Completed,"  74,510,800 ",GO-MASSAGE,,,,
2016-03-23,361140,Completed,"  8,331,756,160 ",GO-RIDE,,,,
2016-03-23,41360,Completed,"  1,525,265,560 ",GO-SEND,,,,
2016-03-23,12790,Completed,"  327,880,280 ",GO-SHOP,,,,
2016-03-23,10,Completed,  -   ,GO-TIX,,,,
2016-03-23,50,Failed/Timeout,"  912,275 ",GO-TIX,,,,
2016-03-23,30,No Driver Found,"  21,004,620 ",GO-BOX,,,,
2016-03-23,10,No Driver Found,"  1,674,400 ",GO-CLEAN,,,,
2016-03-23,230,No Driver Found,"  3,549,000 ",GO-FOOD,,,,
2016-03-23,30,No Driver Found,"  3,926,650 ",GO-GLAM,,,,
2016-03-23,100,No Driver Found,"  2,047,500 ",GO-KILAT,,,,
2016-03-23,10,No Driver Found,"  109,200 ",GO-MART,,,,
2016-03-23,50,No Driver Found,"  7,507,500 ",GO-MASSAGE,,,,
2016-03-23,21720,No Driver Found,"  572,706,680 ",GO-RIDE,,,,
2016-03-23,2800,No Driver Found,"  106,810,340 ",GO-SEND,,,,
2016-03-23,210,No Driver Found,"  9,462,180 ",GO-SHOP,,,,
2016-03-23,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-23,10,Other,"  307,580 ",GO-RIDE,,,,
2016-03-24,410,Cancelled,"  161,797,909 ",GO-BOX,,,,
2016-03-24,10,Cancelled,"  982,800 ",GO-CLEAN,,,,
2016-03-24,15080,Cancelled,"  253,243,900 ",GO-FOOD,,,,
2016-03-24,20,Cancelled,"  2,017,470 ",GO-GLAM,,,,
2016-03-24,60,Cancelled,"  1,255,800 ",GO-KILAT,,,,
2016-03-24,580,Cancelled,"  8,117,200 ",GO-MART,,,,
2016-03-24,110,Cancelled,"  17,044,300 ",GO-MASSAGE,,,,
2016-03-24,68970,Cancelled,"  1,756,247,220 ",GO-RIDE,,,,
2016-03-24,7390,Cancelled,"  283,732,540 ",GO-SEND,,,,
2016-03-24,3510,Cancelled,"  102,238,500 ",GO-SHOP,,,,
2016-03-24,180,Cancelled,  -   ,GO-TIX,,,,
2016-03-24,970,Completed,"  363,654,064 ",GO-BOX,,,,
2016-03-24,190,Completed,"  26,317,200 ",GO-CLEAN,,,,
2016-03-24,70140,Completed,"  1,140,812,400 ",GO-FOOD,,,,
2016-03-24,120,Completed,"  14,428,960 ",GO-GLAM,,,,
2016-03-24,450,Completed,"  9,445,800 ",GO-KILAT,,,,
2016-03-24,1820,Completed,"  25,534,600 ",GO-MART,,,,
2016-03-24,540,Completed,"  81,244,800 ",GO-MASSAGE,,,,
2016-03-24,374760,Completed,"  8,691,726,680 ",GO-RIDE,,,,
2016-03-24,42320,Completed,"  1,571,950,380 ",GO-SEND,,,,
2016-03-24,12710,Completed,"  328,679,260 ",GO-SHOP,,,,
2016-03-24,10,Completed,  -   ,GO-TIX,,,,
2016-03-24,40,Failed/Timeout,"  2,506,550 ",GO-TIX,,,,
2016-03-24,50,No Driver Found,"  24,482,413 ",GO-BOX,,,,
2016-03-24,10,No Driver Found,"  1,201,200 ",GO-CLEAN,,,,
2016-03-24,200,No Driver Found,"  3,321,500 ",GO-FOOD,,,,
2016-03-24,30,No Driver Found,"  4,634,630 ",GO-GLAM,,,,
2016-03-24,80,No Driver Found,"  1,719,900 ",GO-KILAT,,,,
2016-03-24,10,No Driver Found,"  91,000 ",GO-MART,,,,
2016-03-24,40,No Driver Found,"  4,641,000 ",GO-MASSAGE,,,,
2016-03-24,10970,No Driver Found,"  299,750,360 ",GO-RIDE,,,,
2016-03-24,3320,No Driver Found,"  127,130,640 ",GO-SEND,,,,
2016-03-24,180,No Driver Found,"  8,410,220 ",GO-SHOP,,,,
2016-03-24,0,Other,"  254,800 ",GO-CLEAN,,,,
2016-03-24,100,Other,"  1,756,300 ",GO-FOOD,,,,
2016-03-24,0,Other,"  18,200 ",GO-MART,,,,
2016-03-24,920,Other,"  24,892,140 ",GO-RIDE,,,,
2016-03-24,40,Other,"  1,334,060 ",GO-SEND,,,,
2016-03-24,10,Other,"  323,960 ",GO-SHOP,,,,
2016-03-25,380,Cancelled,"  181,504,050 ",GO-BOX,,,,
2016-03-25,40,Cancelled,"  4,477,200 ",GO-CLEAN,,,,
2016-03-25,16460,Cancelled,"  275,402,400 ",GO-FOOD,,,,
2016-03-25,30,Cancelled,"  3,245,970 ",GO-GLAM,,,,
2016-03-25,10,Cancelled,"  300,300 ",GO-KILAT,,,,
2016-03-25,670,Cancelled,"  9,373,000 ",GO-MART,,,,
2016-03-25,200,Cancelled,"  28,665,000 ",GO-MASSAGE,,,,
2016-03-25,32390,Cancelled,"  785,852,340 ",GO-RIDE,,,,
2016-03-25,3340,Cancelled,"  127,203,440 ",GO-SEND,,,,
2016-03-25,3550,Cancelled,"  99,772,400 ",GO-SHOP,,,,
2016-03-25,260,Cancelled,  -   ,GO-TIX,,,,
2016-03-25,990,Completed,"  356,480,397 ",GO-BOX,,,,
2016-03-25,280,Completed,"  38,147,200 ",GO-CLEAN,,,,
2016-03-25,79330,Completed,"  1,295,421,400 ",GO-FOOD,,,,
2016-03-25,160,Completed,"  20,160,140 ",GO-GLAM,,,,
2016-03-25,150,Completed,"  3,112,200 ",GO-KILAT,,,,
2016-03-25,2010,Completed,"  28,119,000 ",GO-MART,,,,
2016-03-25,960,Completed,"  142,223,900 ",GO-MASSAGE,,,,
2016-03-25,171640,Completed,"  3,684,129,540 ",GO-RIDE,,,,
2016-03-25,20990,Completed,"  781,686,360 ",GO-SEND,,,,
2016-03-25,12150,Completed,"  304,132,920 ",GO-SHOP,,,,
2016-03-25,0,Completed,  -   ,GO-TIX,,,,
2016-03-25,20,Failed/Timeout,"  158,067 ",GO-TIX,,,,
2016-03-25,60,No Driver Found,"  33,919,340 ",GO-BOX,,,,
2016-03-25,40,No Driver Found,"  5,496,400 ",GO-CLEAN,,,,
2016-03-25,370,No Driver Found,"  6,852,300 ",GO-FOOD,,,,
2016-03-25,40,No Driver Found,"  5,853,120 ",GO-GLAM,,,,
2016-03-25,10,No Driver Found,"  182,000 ",GO-MART,,,,
2016-03-25,180,No Driver Found,"  25,207,000 ",GO-MASSAGE,,,,
2016-03-25,1290,No Driver Found,"  35,904,960 ",GO-RIDE,,,,
2016-03-25,300,No Driver Found,"  11,748,100 ",GO-SEND,,,,
2016-03-25,170,No Driver Found,"  6,610,240 ",GO-SHOP,,,,
2016-03-25,0,Other,"  436,800 ",GO-CLEAN,,,,
2016-03-25,0,Other,"  191,100 ",GO-GLAM,,,,
2016-03-25,10,Other,"  1,911,000 ",GO-MASSAGE,,,,
2016-03-26,400,Cancelled,"  216,383,167 ",GO-BOX,,,,
2016-03-26,40,Cancelled,"  4,986,800 ",GO-CLEAN,,,,
2016-03-26,15060,Cancelled,"  254,517,900 ",GO-FOOD,,,,
2016-03-26,20,Cancelled,"  2,842,840 ",GO-GLAM,,,,
2016-03-26,10,Cancelled,"  245,700 ",GO-KILAT,,,,
2016-03-26,520,Cancelled,"  7,316,400 ",GO-MART,,,,
2016-03-26,190,Cancelled,"  26,917,800 ",GO-MASSAGE,,,,
2016-03-26,38110,Cancelled,"  906,108,840 ",GO-RIDE,,,,
2016-03-26,3880,Cancelled,"  147,427,280 ",GO-SEND,,,,
2016-03-26,3980,Cancelled,"  116,248,860 ",GO-SHOP,,,,
2016-03-26,250,Cancelled,  -   ,GO-TIX,,,,
2016-03-26,1020,Completed,"  336,321,440 ",GO-BOX,,,,
2016-03-26,270,Completed,"  37,601,200 ",GO-CLEAN,,,,
2016-03-26,78300,Completed,"  1,279,077,800 ",GO-FOOD,,,,
2016-03-26,170,Completed,"  21,318,570 ",GO-GLAM,,,,
2016-03-26,310,Completed,"  6,606,600 ",GO-KILAT,,,,
2016-03-26,1940,Completed,"  27,136,200 ",GO-MART,,,,
2016-03-26,870,Completed,"  130,539,500 ",GO-MASSAGE,,,,
2016-03-26,243720,Completed,"  5,130,086,780 ",GO-RIDE,,,,
2016-03-26,26320,Completed,"  988,363,740 ",GO-SEND,,,,
2016-03-26,13210,Completed,"  341,805,100 ",GO-SHOP,,,,
2016-03-26,0,Completed,  -   ,GO-TIX,,,,
2016-03-26,30,Failed/Timeout,"  13,514 ",GO-TIX,,,,
2016-03-26,60,No Driver Found,"  63,375,130 ",GO-BOX,,,,
2016-03-26,30,No Driver Found,"  4,440,800 ",GO-CLEAN,,,,
2016-03-26,190,No Driver Found,"  3,849,300 ",GO-FOOD,,,,
2016-03-26,30,No Driver Found,"  4,309,760 ",GO-GLAM,,,,
2016-03-26,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-03-26,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-03-26,220,No Driver Found,"  30,721,600 ",GO-MASSAGE,,,,
2016-03-26,1140,No Driver Found,"  33,276,880 ",GO-RIDE,,,,
2016-03-26,230,No Driver Found,"  8,115,380 ",GO-SEND,,,,
2016-03-26,100,No Driver Found,"  4,044,040 ",GO-SHOP,,,,
2016-03-26,0,Other,"  364,000 ",GO-CLEAN,,,,
2016-03-26,10,Other,"  1,883,700 ",GO-MASSAGE,,,,
2016-03-27,390,Cancelled,"  191,376,185 ",GO-BOX,,,,
2016-03-27,40,Cancelled,"  5,350,800 ",GO-CLEAN,,,,
2016-03-27,15780,Cancelled,"  265,265,000 ",GO-FOOD,,,,
2016-03-27,30,Cancelled,"  3,349,710 ",GO-GLAM,,,,
2016-03-27,10,Cancelled,"  109,200 ",GO-KILAT,,,,
2016-03-27,510,Cancelled,"  7,098,000 ",GO-MART,,,,
2016-03-27,360,Cancelled,"  50,577,800 ",GO-MASSAGE,,,,
2016-03-27,33070,Cancelled,"  803,384,400 ",GO-RIDE,,,,
2016-03-27,2540,Cancelled,"  94,827,460 ",GO-SEND,,,,
2016-03-27,3160,Cancelled,"  86,793,980 ",GO-SHOP,,,,
2016-03-27,230,Cancelled,  -   ,GO-TIX,,,,
2016-03-27,970,Completed,"  326,007,045 ",GO-BOX,,,,
2016-03-27,300,Completed,"  41,641,600 ",GO-CLEAN,,,,
2016-03-27,77740,Completed,"  1,267,411,600 ",GO-FOOD,,,,
2016-03-27,170,Completed,"  20,768,020 ",GO-GLAM,,,,
2016-03-27,70,Completed,"  1,392,300 ",GO-KILAT,,,,
2016-03-27,2020,Completed,"  28,282,800 ",GO-MART,,,,
2016-03-27,1030,Completed,"  156,611,000 ",GO-MASSAGE,,,,
2016-03-27,188900,Completed,"  4,035,587,920 ",GO-RIDE,,,,
2016-03-27,17900,Completed,"  663,309,920 ",GO-SEND,,,,
2016-03-27,11000,Completed,"  274,934,660 ",GO-SHOP,,,,
2016-03-27,10,Completed,  -   ,GO-TIX,,,,
2016-03-27,40,Failed/Timeout,"  583,445 ",GO-TIX,,,,
2016-03-27,60,No Driver Found,"  158,123,875 ",GO-BOX,,,,
2016-03-27,60,No Driver Found,"  7,462,000 ",GO-CLEAN,,,,
2016-03-27,400,No Driver Found,"  7,989,800 ",GO-FOOD,,,,
2016-03-27,50,No Driver Found,"  6,657,560 ",GO-GLAM,,,,
2016-03-27,400,No Driver Found,"  53,908,400 ",GO-MASSAGE,,,,
2016-03-27,1050,No Driver Found,"  29,951,740 ",GO-RIDE,,,,
2016-03-27,200,No Driver Found,"  7,394,660 ",GO-SEND,,,,
2016-03-27,80,No Driver Found,"  2,786,420 ",GO-SHOP,,,,
2016-03-27,0,Other,"  145,600 ",GO-CLEAN,,,,
2016-03-27,10,Other,"  821,730 ",GO-GLAM,,,,
2016-03-27,10,Other,"  1,729,000 ",GO-MASSAGE,,,,
2016-03-28,340,Cancelled,"  169,344,812 ",GO-BOX,,,,
2016-03-28,30,Cancelled,"  3,676,400 ",GO-CLEAN,,,,
2016-03-28,13470,Cancelled,"  224,251,300 ",GO-FOOD,,,,
2016-03-28,20,Cancelled,"  2,123,030 ",GO-GLAM,,,,
2016-03-28,10,Cancelled,"  218,400 ",GO-KILAT,,,,
2016-03-28,560,Cancelled,"  7,771,400 ",GO-MART,,,,
2016-03-28,160,Cancelled,"  24,988,600 ",GO-MASSAGE,,,,
2016-03-28,63440,Cancelled,"  1,526,142,800 ",GO-RIDE,,,,
2016-03-28,5860,Cancelled,"  223,308,540 ",GO-SEND,,,,
2016-03-28,3670,Cancelled,"  105,909,440 ",GO-SHOP,,,,
2016-03-28,210,Cancelled,  -   ,GO-TIX,,,,
2016-03-28,870,Completed,"  289,757,741 ",GO-BOX,,,,
2016-03-28,200,Completed,"  27,008,800 ",GO-CLEAN,,,,
2016-03-28,66490,Completed,"  1,082,581,500 ",GO-FOOD,,,,
2016-03-28,90,Completed,"  11,928,280 ",GO-GLAM,,,,
2016-03-28,270,Completed,"  5,623,800 ",GO-KILAT,,,,
2016-03-28,1710,Completed,"  24,005,800 ",GO-MART,,,,
2016-03-28,740,Completed,"  113,194,900 ",GO-MASSAGE,,,,
2016-03-28,403980,Completed,"  8,818,349,540 ",GO-RIDE,,,,
2016-03-28,43060,Completed,"  1,590,798,300 ",GO-SEND,,,,
2016-03-28,13360,Completed,"  342,797,000 ",GO-SHOP,,,,
2016-03-28,10,Completed,  -   ,GO-TIX,,,,
2016-03-28,30,Failed/Timeout,"  557,375 ",GO-TIX,,,,
2016-03-28,40,No Driver Found,"  45,560,060 ",GO-BOX,,,,
2016-03-28,10,No Driver Found,"  1,019,200 ",GO-CLEAN,,,,
2016-03-28,140,No Driver Found,"  2,420,600 ",GO-FOOD,,,,
2016-03-28,20,No Driver Found,"  2,540,720 ",GO-GLAM,,,,
2016-03-28,20,No Driver Found,"  354,900 ",GO-KILAT,,,,
2016-03-28,10,No Driver Found,"  72,800 ",GO-MART,,,,
2016-03-28,170,No Driver Found,"  23,541,700 ",GO-MASSAGE,,,,
2016-03-28,8110,No Driver Found,"  204,857,380 ",GO-RIDE,,,,
2016-03-28,1280,No Driver Found,"  46,730,320 ",GO-SEND,,,,
2016-03-28,100,No Driver Found,"  4,901,260 ",GO-SHOP,,,,
2016-03-28,0,Other,"  27,300 ",GO-FOOD,,,,
2016-03-28,0,Other,"  318,500 ",GO-GLAM,,,,
2016-03-28,0,Other,"  218,400 ",GO-MASSAGE,,,,
2016-03-29,400,Cancelled,"  169,786,981 ",GO-BOX,,,,
2016-03-29,30,Cancelled,"  3,603,600 ",GO-CLEAN,,,,
2016-03-29,13900,Cancelled,"  231,767,900 ",GO-FOOD,,,,
2016-03-29,10,Cancelled,"  1,235,780 ",GO-GLAM,,,,
2016-03-29,40,Cancelled,"  737,100 ",GO-KILAT,,,,
2016-03-29,440,Cancelled,"  6,097,000 ",GO-MART,,,,
2016-03-29,160,Cancelled,"  21,958,300 ",GO-MASSAGE,,,,
2016-03-29,68460,Cancelled,"  1,720,475,120 ",GO-RIDE,,,,
2016-03-29,6580,Cancelled,"  251,556,760 ",GO-SEND,,,,
2016-03-29,3570,Cancelled,"  102,380,460 ",GO-SHOP,,,,
